Property URL,MLS ID,Property type,Number of days on Zillow,Property price (USD),Sold date (MM/DD/YYYY),Living area,Living area unit,Price per living area unit (USD),Lot/land area,Lot/land area unit,Bedrooms,Bathrooms,Image URL,Street address,City,Zip,State,Country,Latitude,Longitude,Project Type,Curb Appeal,Kitchen,Bathroom,Flooring,Yard,Pool,Walk in Closet,Primary Suite,Flow,Laundry Room,Patio,Energy Star Windows,Exterior Lighting,Ceiling Fan,Garage Storage,Front Porch,Hardwood Flooring,Full Bath Main Level,Energy Star Appliances,Walk In Pantry,Landscaping,Table Space in Kitchen
https://www.zillow.com/homedetails/157-Vallejo-Ave-Sonoma-CA-95476/15801089_zpid/,,Single Family,871,715000,########,1138,sqft,628.3,4791,sqft,3,1,,157 Vallejo Ave,Sonoma,95476,CA,USA,38.31424,-122.48,Big Project,6,1,3,2,6,0,7,2,7,-,-,-,-,-,-,-,-,-,-,-,-,-
https://www.zillow.com/homedetails/290-Avenida-Barbera-Sonoma-CA-95476/15837801_zpid/,,Single Family,871,799000,########,1382,sqft,578.15,4948.42,sqft,2,2,https://photos.zillowstatic.com/fp/dc2e3b6f2ef84db2848e011e20872677-p_e.jpg,290 Avenida Barbera,Sonoma,95476,CA,USA,38.26307,-122.489,Small Projects,10,3,1,5,3,1,10,5,2,-,-,-,-,-,-,-,-,-,-,-,-,-
https://www.zillow.com/homedetails/17881-Railroad-Ave-Sonoma-CA-95476/111437147_zpid/,,Single Family,873,695000,3/9/2022,1281,sqft,542.54,6098,sqft,3,2,,17881 Railroad Ave,Sonoma,95476,CA,USA,38.31428,-122.494,Small Projects,3,6,2,9,10,0,9,2,3,-,-,-,-,-,-,-,-,-,-,-,-,-
https://www.zillow.com/homedetails/17106-Park-Ave-Sonoma-CA-95476/15800376_zpid/,,Single Family,874,425000,3/8/2022,1053,sqft,403.61,4800.31,sqft,2,1,https://photos.zillowstatic.com/fp/60cc518c6aca8770aa7aa00fa3cf1a85-p_e.jpg,17106 Park Ave,Sonoma,95476,CA,USA,38.32512,-122.482,Small Projects,2,8,7,4,9,1,7,7,6,-,-,-,-,-,-,-,-,-,-,-,-,-
https://www.zillow.com/homedetails/Meadow-Oaks-Dr-Fetters-Hot-Spring-CA/96066189_zpid/,,Single Family,874,350000,3/8/2022,,,,0.34,acres,,,,Meadow Oaks Dr,FETTERS HOT SPRING,,CA,USA,38.32747,-122.49,Small Projects,10,9,2,10,8,1,7,2,10,-,-,-,-,-,-,-,-,-,-,-,-,-
https://www.zillow.com/homedetails/18061-Myrtle-Ave-Sonoma-CA-95476/2075319343_zpid/,,Single Family,874,625000,3/8/2022,728,sqft,858.52,5001,sqft,2,1,https://photos.zillowstatic.com/fp/5a650fe1ef749621619f7aa0912e1af0-p_e.jpg,18061 Myrtle Ave,Sonoma,95476,CA,USA,38.31296,-122.485,Small Projects,1,9,4,10,7,1,7,1,4,-,-,-,-,-,-,-,-,-,-,-,-,-
https://www.zillow.com/homedetails/126-Blue-Wing-Dr-APT-5-Sonoma-CA-95476/15819416_zpid/,,Condominium,875,881000,3/7/2022,1156,sqft,762.11,1,sqft,2,2,https://photos.zillowstatic.com/fp/5d38ef87bb1c1f9c66919a72ca6291f7-p_e.jpg,126 Blue Wing Dr APT 5,Sonoma,95476,CA,USA,38.29831,-122.455,Small Projects,5,7,3,5,2,0,9,1,5,-,-,-,-,-,-,-,-,-,-,-,-,-
https://www.zillow.com/homedetails/18034-Poplar-Ave-Sonoma-CA-95476/15801029_zpid/,,Single Family,879,600000,3/3/2022,1214,sqft,494.23,4160,sqft,2,2,https://photos.zillowstatic.com/fp/6b438ca297adfaeb28ccadc43e07b857-p_e.jpg,18034 Poplar Ave,Sonoma,95476,CA,USA,38.31361,-122.484,Small Projects,5,3,8,2,4,0,7,1,2,-,-,-,-,-,-,-,-,-,-,-,-,-
https://www.zillow.com/homedetails/126-Blue-Wing-Dr-APT-11-Sonoma-CA-95476/15819424_zpid/,,Condominium,880,835000,3/2/2022,1156,sqft,722.32,1004,sqft,2,2,https://photos.zillowstatic.com/fp/67d389ec564dfad40281d545981d4c88-p_e.jpg,126 Blue Wing Dr APT 11,Sonoma,95476,CA,USA,38.29831,-122.455,Small Projects,10,7,8,3,1,0,9,8,9,-,-,-,-,-,-,-,-,-,-,-,-,-
https://www.zillow.com/homedetails/18811-Railroad-Ave-Sonoma-CA-95476/184881370_zpid/,,Single Family,881,808500,3/1/2022,1440,sqft,561.46,6425.1,sqft,3,2,https://photos.zillowstatic.com/fp/f96870f9703822aeed4b30fe9ed45ee4-p_e.jpg,18811 Railroad Ave,Sonoma,95476,CA,USA,38.30404,-122.488,Small Projects,8,9,2,2,7,1,3,5,7,-,-,-,-,-,-,-,-,-,-,-,-,-
https://www.zillow.com/homedetails/18406-Yale-Ct-Sonoma-CA-95476/15798479_zpid/,,Single Family,886,1000000,########,1908,sqft,524.11,4356,sqft,3,2,https://photos.zillowstatic.com/fp/6de6f73607d4fa5b525ac701e03f8098-p_e.jpg,18406 Yale Ct,Sonoma,95476,CA,USA,38.30864,-122.495,Small Projects,4,3,4,3,7,1,2,10,8,-,-,-,-,-,-,-,-,-,-,-,-,-
https://www.zillow.com/homedetails/18879-Beatrice-Dr-Sonoma-CA-95476/15828225_zpid/,,Townhouse,887,695000,########,1667,sqft,416.92,2479,sqft,3,2,https://photos.zillowstatic.com/fp/f1cee65ec92135a3031c1f316b915698-p_e.jpg,18879 Beatrice Dr,Sonoma,95476,CA,USA,38.30502,-122.477,Small Projects,10,1,1,10,6,1,1,2,9,-,-,-,-,-,-,-,-,-,-,-,-,-
https://www.zillow.com/homedetails/18080-Las-Lomas-Rd-Sonoma-CA-95476/15801136_zpid/,,Single Family,888,630000,########,1069,sqft,589.34,4356,sqft,3,1,https://photos.zillowstatic.com/fp/0b161aecc949f09fea16f9368c5fe4fe-p_e.jpg,18080 Las Lomas Rd,Sonoma,95476,CA,USA,38.31533,-122.479,Small Projects,8,9,7,10,3,1,10,1,10,-,-,-,-,-,-,-,-,-,-,-,-,-
https://www.zillow.com/homedetails/435-La-Quinta-Ln-Sonoma-CA-95476/15829760_zpid/,,Single Family,896,805000,########,1436,sqft,560.58,5597,sqft,2,2,https://photos.zillowstatic.com/fp/fe858cc9541928c3d2ea1eafed605ab8-p_e.jpg,435 La Quinta Ln,Sonoma,95476,CA,USA,38.28207,-122.468,Small Projects,7,4,2,1,3,0,1,8,1,-,-,-,-,-,-,-,-,-,-,-,-,-
https://www.zillow.com/homedetails/182-Saint-James-Dr-Sonoma-CA-95476/15838243_zpid/,,Single Family,896,825000,########,1598,sqft,516.27,1,sqft,2,2,,182 Saint James Dr,Sonoma,95476,CA,USA,38.26089,-122.486,Small Projects,4,4,3,4,8,0,7,7,5,-,-,-,-,-,-,-,-,-,-,-,-,-
https://www.zillow.com/homedetails/18084-Riverside-Dr-Sonoma-CA-95476/15796820_zpid/,,Single Family,903,430000,2/7/2022,760,sqft,565.79,4791,sqft,2,1,,18084 Riverside Dr,Sonoma,95476,CA,USA,38.31204,-122.488,Small Projects,5,10,4,8,5,1,10,1,8,-,-,-,-,-,-,-,-,-,-,-,-,-
https://www.zillow.com/homedetails/736-E-Thomson-Ave-Sonoma-CA-95476/15801422_zpid/,,Single Family,903,635000,2/7/2022,1100,sqft,577.27,4748.04,sqft,2,2,https://photos.zillowstatic.com/fp/555c066198d6308d526cd20d8fdd1d7c-p_e.jpg,736 E Thomson Ave,Sonoma,95476,CA,USA,38.31334,-122.474,Small Projects,5,8,4,7,4,0,7,9,1,-,-,-,-,-,-,-,-,-,-,-,-,-
https://www.zillow.com/homedetails/342-Las-Casitas-Ct-Sonoma-CA-95476/15770979_zpid/,,Townhouse,910,849000,########,1538,sqft,552.02,3049.2,sqft,2,2,https://photos.zillowstatic.com/fp/67083f0ce1e5b30aec96d1afcfada6c3-p_e.jpg,342 Las Casitas Ct,Sonoma,95476,CA,USA,38.2944,-122.452,Small Projects,3,5,6,7,7,0,4,4,10,-,-,-,-,-,-,-,-,-,-,-,-,-
https://www.zillow.com/homedetails/202-Avenida-Barbera-Sonoma-CA-95476/15837849_zpid/,,Single Family,910,810000,########,1532,sqft,528.72,4791,sqft,2,2,,202 Avenida Barbera,Sonoma,95476,CA,USA,38.26189,-122.49,Small Projects,9,5,8,2,5,0,1,7,9,-,-,-,-,-,-,-,-,-,-,-,-,-
https://www.zillow.com/homedetails/806-Solano-Ave-Sonoma-CA-95476/15797722_zpid/,,Single Family,913,700000,########,1064,sqft,657.89,7405,sqft,1,1,https://photos.zillowstatic.com/fp/0bfea19147086a8ce3ef00e3e1cd80f5-p_e.jpg,806 Solano Ave,Sonoma,95476,CA,USA,38.29455,-122.487,Small Projects,8,9,6,7,4,1,1,9,2,-,-,-,-,-,-,-,-,-,-,-,-,-
https://www.zillow.com/homedetails/18761-Park-Tree-Ln-Sonoma-CA-95476/15798249_zpid/,,Single Family,913,619000,########,941,sqft,657.81,5401.44,sqft,2,1,https://photos.zillowstatic.com/fp/3d2614e1101da0b39c76a67087dd3527-p_e.jpg,18761 Park Tree Ln,Sonoma,95476,CA,USA,38.30505,-122.49,Small Projects,1,7,10,2,5,0,10,10,2,-,-,-,-,-,-,-,-,-,-,-,-,-
https://www.zillow.com/homedetails/201-Avenida-Barbera-Sonoma-CA-95476/15837830_zpid/,,Single Family,915,665000,########,1314,sqft,506.09,4948.42,sqft,2,2,https://photos.zillowstatic.com/fp/e4b9ca9a6709d18941ddff8ad719b4f6-p_e.jpg,201 Avenida Barbera,Sonoma,95476,CA,USA,38.26145,-122.49,Small Projects,8,9,1,1,4,1,3,9,7,-,-,-,-,-,-,-,-,-,-,-,-,-
https://www.zillow.com/homedetails/280-Mountain-Ave-Sonoma-CA-95476/15800768_zpid/,,Single Family,917,575000,########,928,sqft,619.61,3650.33,sqft,3,1,https://photos.zillowstatic.com/fp/4ea24f13829431948aac00d4bc01c9c3-p_e.jpg,280 Mountain Ave,Sonoma,95476,CA,USA,38.31963,-122.482,Small Projects,2,5,3,7,1,0,4,1,1,-,-,-,-,-,-,-,-,-,-,-,-,-
https://www.zillow.com/homedetails/381-Calle-Del-Monte-Sonoma-CA-95476/15801120_zpid/,,Single Family,920,500000,########,540,sqft,925.93,3920,sqft,1,1,,381 Calle Del Monte,Sonoma,95476,CA,USA,38.31389,-122.478,Small Projects,5,9,1,4,6,0,6,1,4,-,-,-,-,-,-,-,-,-,-,-,-,-
https://www.zillow.com/homedetails/667-Donald-St-Sonoma-CA-95476/15827773_zpid/,,Single Family,920,828000,########,1452,sqft,570.25,7684,sqft,2,2,https://photos.zillowstatic.com/fp/30182938b54feeb2f0dbf0362924194a-p_e.jpg,667 Donald St,Sonoma,95476,CA,USA,38.30393,-122.47,Small Projects,3,9,3,10,1,1,4,6,1,-,-,-,-,-,-,-,-,-,-,-,-,-
https://www.zillow.com/homedetails/44-Temelec-Cir-Sonoma-CA-95476/15837455_zpid/,,Single Family,920,800000,########,1494,sqft,535.48,9448.16,sqft,3,2,https://photos.zillowstatic.com/fp/1b6c4fec3f75330a7345f01a755a3960-p_e.jpg,44 Temelec Cir,Sonoma,95476,CA,USA,38.26693,-122.491,Small Projects,10,8,4,9,6,1,3,4,10,-,-,-,-,-,-,-,-,-,-,-,-,-
https://www.zillow.com/homedetails/16947-Eveton-Ln-Sonoma-CA-95476/15800185_zpid/,,Single Family,921,867000,########,1170,sqft,741.03,8250.26,sqft,3,2,https://photos.zillowstatic.com/fp/bbd52f1f0b93b206c02f56cd20bf0dd2-p_e.jpg,16947 Eveton Ln,Sonoma,95476,CA,USA,38.32785,-122.485,Small Projects,8,5,4,4,8,1,2,8,9,-,-,-,-,-,-,-,-,-,-,-,-,-
https://www.zillow.com/homedetails/125-S-Temelec-Cir-Sonoma-CA-95476/15838176_zpid/,,Single Family,923,905000,########,1932,sqft,468.43,4988,sqft,3,3,https://photos.zillowstatic.com/fp/1519d7c0473a07592ff32eaa430ee5f4-p_e.jpg,125 S Temelec Cir,Sonoma,95476,CA,USA,38.26267,-122.487,Small Projects,1,3,5,5,8,1,1,4,9,-,-,-,-,-,-,-,-,-,-,-,-,-
https://www.zillow.com/homedetails/17389-Hillcrest-Ave-Sonoma-CA-95476/15800587_zpid/,,Single Family,927,799000,########,1800,sqft,443.89,8200,sqft,3,2,https://photos.zillowstatic.com/fp/89adc906a82281d0e1faf62a52dba09e-p_e.jpg,17389 Hillcrest Ave,Sonoma,95476,CA,USA,38.32029,-122.481,Small Projects,7,4,4,8,6,1,3,7,3,-,-,-,-,-,-,-,-,-,-,-,-,-
https://www.zillow.com/homedetails/1083-Grove-St-Sonoma-CA-95476/15797340_zpid/,,Single Family,930,950000,########,1812,sqft,524.28,0.49,acres,3,2,,1083 Grove St,Sonoma,95476,CA,USA,38.29656,-122.494,Small Projects,7,1,7,7,3,0,1,5,10,-,-,-,-,-,-,-,-,-,-,-,-,-
https://www.zillow.com/homedetails/18890-School-St-Sonoma-CA-95476/15798104_zpid/,,Single Family,930,844000,########,2376,sqft,355.22,5662,sqft,3,3,,18890 School St,Sonoma,95476,CA,USA,38.30379,-122.486,Small Projects,8,9,2,7,8,0,8,10,7,-,-,-,-,-,-,-,-,-,-,-,-,-
https://www.zillow.com/homedetails/18122-Vassar-Ct-Sonoma-CA-95476/15798423_zpid/,,Single Family,931,930000,########,2204,sqft,421.96,2178,sqft,3,4,,18122 Vassar Ct,Sonoma,95476,CA,USA,38.30959,-122.494,Small Projects,4,5,3,9,4,1,4,2,3,-,-,-,-,-,-,-,-,-,-,-,-,-
https://www.zillow.com/homedetails/18109-Barrett-Ave-Sonoma-CA-95476/15796745_zpid/,,Single Family,938,635000,1/3/2022,1136,sqft,558.98,4901,sqft,2,1,https://photos.zillowstatic.com/fp/bdef5a09e15830b4d72e1e6440203d85-p_e.jpg,18109 Barrett Ave,Sonoma,95476,CA,USA,38.31084,-122.489,Small Projects,6,10,2,10,4,0,7,2,1,-,-,-,-,-,-,-,-,-,-,-,-,-
https://www.zillow.com/homedetails/18877-Beatrice-Dr-Sonoma-CA-95476/15828226_zpid/,,Townhouse,942,655000,########,1554,sqft,421.49,1507.18,sqft,3,3,https://photos.zillowstatic.com/fp/56261a484e9a30ce4f8d89a904c6a363-p_e.jpg,18877 Beatrice Dr,Sonoma,95476,CA,USA,38.30512,-122.477,Small Projects,10,6,7,6,4,0,8,6,7,-,-,-,-,-,-,-,-,-,-,-,-,-
https://www.zillow.com/homedetails/18102-Cuneo-Rd-Boyes-Hot-Springs-CA-95416/15801086_zpid/,,Single Family,943,550000,########,1035,sqft,531.4,5798,sqft,2,1,https://photos.zillowstatic.com/fp/fe68b914d00202820f979d3a38f522c7-p_e.jpg,18102 Cuneo Rd,Boyes Hot Springs,95416,CA,USA,38.31459,-122.48,Small Projects,10,2,4,9,4,1,1,6,10,-,-,-,-,-,-,-,-,-,-,-,-,-
https://www.zillow.com/homedetails/920-5th-St-W-UNIT-G-Sonoma-CA-95476/15829783_zpid/,,Condominium,948,585000,########,1201,sqft,487.09,,sqft,2,2,https://photos.zillowstatic.com/fp/d4a6beb227003729f8c11066faa1618f-p_e.jpg,920 5th St W UNIT G,Sonoma,95476,CA,USA,38.28439,-122.468,Turn Key,7,10,9,8,1,0,3,10,3,-,-,-,-,-,-,-,-,-,-,-,-,-
https://www.zillow.com/homedetails/542-Ivy-Ct-Sonoma-CA-95476/15770735_zpid/,,Single Family,949,867000,########,1816,sqft,477.42,7601.22,sqft,3,2,https://photos.zillowstatic.com/fp/3467ce4dbff2a814223010837e1be966-p_e.jpg,542 Ivy Ct,Sonoma,95476,CA,USA,38.28857,-122.47,Small Projects,6,8,2,4,4,1,5,10,1,-,-,-,-,-,-,-,-,-,-,-,-,-
https://www.zillow.com/homedetails/17124-Highway-12-Sonoma-CA-95476/15800275_zpid/,,Single Family,949,625000,########,1332,sqft,469.22,7500,sqft,3,1,,17124 Highway 12,Sonoma,95476,CA,USA,38.32364,-122.488,Small Projects,5,8,2,9,5,0,6,7,2,-,-,-,-,-,-,-,-,-,-,-,-,-
https://www.zillow.com/homedetails/17124-Sonoma-Hwy-Sonoma-CA-95476/2109449271_zpid/,,Single Family,949,625000,########,1332,sqft,469.22,7501.03,sqft,3,1,https://photos.zillowstatic.com/fp/b6a2e552d5029827ba7d80a7bbb73a3c-p_e.jpg,17124 Sonoma Hwy,Sonoma,95476,CA,USA,,,Small Projects,2,1,10,9,3,0,6,8,1,-,-,-,-,-,-,-,-,-,-,-,-,-
https://www.zillow.com/homedetails/18404-Yale-Ct-Sonoma-CA-95476/15798478_zpid/,,Single Family,951,745000,########,2160,sqft,344.91,2558,sqft,3,3,https://photos.zillowstatic.com/fp/82ba8632612cf73f3951e3db81b7d292-p_e.jpg,18404 Yale Ct,Sonoma,95476,CA,USA,38.30859,-122.495,Small Projects,9,9,6,6,4,1,5,7,1,-,-,-,-,-,-,-,-,-,-,-,-,-
https://www.zillow.com/homedetails/479-Troy-Ln-Sonoma-CA-95476/54788293_zpid/,,Single Family,959,900000,########,1854,sqft,485.44,5079,sqft,3,2,https://photos.zillowstatic.com/fp/da1d16c5a025b0a9466227b3b7268c34-p_e.jpg,479 Troy Ln,Sonoma,95476,CA,USA,38.28396,-122.469,Small Projects,3,5,5,4,6,1,1,2,3,-,-,-,-,-,-,-,-,-,-,-,-,-
https://www.zillow.com/homedetails/178-W-Agua-Caliente-Rd-Sonoma-CA-95476/15801886_zpid/,,Condominium,962,365000,########,1030,sqft,354.37,1,sqft,2,2,https://photos.zillowstatic.com/fp/b76c0307487645ac7ae88b6778ac2001-p_e.jpg,178 W Agua Caliente Rd,Sonoma,95476,CA,USA,38.32427,-122.491,Small Projects,7,7,2,2,4,1,4,3,9,-,-,-,-,-,-,-,-,-,-,-,-,-
https://www.zillow.com/homedetails/63-Vineyard-Cir-Sonoma-CA-95476/15837547_zpid/,,Condominium,963,475000,########,1199,sqft,396.16,1799.03,sqft,2,2,https://photos.zillowstatic.com/fp/ba7b10150d6cc055d8b5737e7a5fd341-p_e.jpg,63 Vineyard Cir,Sonoma,95476,CA,USA,38.26661,-122.493,Small Projects,3,1,6,3,2,1,2,3,4,-,-,-,-,-,-,-,-,-,-,-,-,-
https://www.zillow.com/homedetails/920-5th-St-W-UNIT-H-Sonoma-CA-95476/15829784_zpid/,,Condominium,965,598500,########,1202,sqft,497.92,2243.34,sqft,2,2,https://photos.zillowstatic.com/fp/4568fc0076d4c11fa5d1af9d8299931c-p_e.jpg,920 5th St W UNIT H,Sonoma,95476,CA,USA,38.28439,-122.468,Small Projects,8,5,1,6,4,0,3,10,7,-,-,-,-,-,-,-,-,-,-,-,-,-
https://www.zillow.com/homedetails/583-7th-St-W-Sonoma-CA-95476/15771284_zpid/,,Townhouse,966,729000,########,1482,sqft,491.9,4408.27,sqft,2,2,https://photos.zillowstatic.com/fp/b6cf774c664a78b1b4a791eb20a550b2-p_e.jpg,583 7th St W,Sonoma,95476,CA,USA,38.29171,-122.472,Small Projects,10,10,1,2,8,0,1,6,8,-,-,-,-,-,-,-,-,-,-,-,-,-
https://www.zillow.com/homedetails/969-Madison-Dr-Sonoma-CA-95476/15796885_zpid/,,Single Family,971,710000,########,1536,sqft,462.24,,sqft,3,2,https://photos.zillowstatic.com/fp/b4bc80f7677d13db0c86fbb30bc27510-p_e.jpg,969 Madison Dr,Sonoma,95476,CA,USA,38.30727,-122.496,Small Projects,7,9,10,5,7,1,4,5,8,-,-,-,-,-,-,-,-,-,-,-,-,-
https://www.zillow.com/homedetails/188-W-Agua-Caliente-Rd-Sonoma-CA-95476/15801916_zpid/,,Condominium,971,334500,########,871,sqft,384.04,,sqft,2,1,https://photos.zillowstatic.com/fp/d4b90001b9b0c9b1c9831ef139e5cf1d-p_e.jpg,188 W Agua Caliente Rd,Sonoma,95476,CA,USA,38.32049,-122.502,Small Projects,3,5,2,6,2,1,8,9,10,-,-,-,-,-,-,-,-,-,-,-,-,-
https://www.zillow.com/homedetails/835-Ernest-Dr-Sonoma-CA-95476/15827657_zpid/,,Single Family,971,800000,########,1372,sqft,583.09,8001.97,sqft,3,2,https://photos.zillowstatic.com/fp/670de741dc9ddc51b86eb49998f0b8c0-p_e.jpg,835 Ernest Dr,Sonoma,95476,CA,USA,38.30578,-122.473,Small Projects,10,4,8,5,2,0,4,4,5,-,-,-,-,-,-,-,-,-,-,-,-,-
https://www.zillow.com/homedetails/949-Madison-Dr-Sonoma-CA-95476/15796881_zpid/,,Single Family,972,685000,########,1484,sqft,461.59,7501.03,sqft,2,2,https://photos.zillowstatic.com/fp/c1293b857a14b9a0c34fe700910b9f75-p_e.jpg,949 Madison Dr,Sonoma,95476,CA,USA,38.30734,-122.495,Small Projects,2,6,10,5,3,1,9,2,7,-,-,-,-,-,-,-,-,-,-,-,-,-
https://www.zillow.com/homedetails/121-Vineyard-Cir-Sonoma-CA-95476/15837560_zpid/,,Single Family,972,585000,########,1344,sqft,435.27,2801,sqft,2,2,https://photos.zillowstatic.com/fp/bc881fe20b51bee06ec4f63f8749cf3d-p_e.jpg,121 Vineyard Cir,Sonoma,95476,CA,USA,38.26572,-122.494,Small Projects,5,3,5,5,10,1,8,4,2,-,-,-,-,-,-,-,-,-,-,-,-,-
https://www.zillow.com/homedetails/681-Hudson-Ct-Sonoma-CA-95476/15771057_zpid/,,Single Family,973,473500,########,2970,sqft,159.43,7035,sqft,6,3,https://photos.zillowstatic.com/fp/e86898dc7c5a6997e1a1b4047daccacd-p_e.jpg,681 Hudson Ct,Sonoma,95476,CA,USA,38.28787,-122.45,Small Projects,10,9,7,4,4,1,10,1,3,-,-,-,-,-,-,-,-,-,-,-,-,-
https://www.zillow.com/homedetails/649-1st-St-W-APT-4-Sonoma-CA-95476/96055984_zpid/,,Condominium,978,850000,########,2045,sqft,415.65,2160.58,sqft,3,3,https://photos.zillowstatic.com/fp/ff90bac6fd2ef37219489e1099cf45aa-p_e.jpg,649 1st St W APT 4,Sonoma,95476,CA,USA,38.28964,-122.46,Small Projects,9,3,10,6,4,1,8,5,1,-,-,-,-,-,-,-,-,-,-,-,-,-
https://www.zillow.com/homedetails/18096-Greger-St-Sonoma-CA-95476/15801051_zpid/,,Single Family,984,380000,########,972,sqft,390.95,4100,sqft,3,1,https://photos.zillowstatic.com/fp/aae08a91ebc047730ec8c296c197b840-p_e.jpg,18096 Greger St,Sonoma,95476,CA,USA,38.31273,-122.483,Small Projects,4,7,7,5,2,0,3,1,8,-,-,-,-,-,-,-,-,-,-,-,-,-
https://www.zillow.com/homedetails/595-Andrieux-St-Sonoma-CA-95476/15770704_zpid/,,Single Family,985,799000,########,1350,sqft,591.85,6098.4,sqft,4,2,https://photos.zillowstatic.com/fp/a5a000e2a6272e917403bfc1623cd07c-p_e.jpg,595 Andrieux St,Sonoma,95476,CA,USA,38.28893,-122.471,Small Projects,7,2,10,2,1,0,1,8,4,-,-,-,-,-,-,-,-,-,-,-,-,-
https://www.zillow.com/homedetails/316-Arbor-Ave-Sonoma-CA-95476/15798102_zpid/,,Single Family,985,675000,########,1440,sqft,468.75,5998.21,sqft,3,1,https://photos.zillowstatic.com/fp/bcf9ff789a6b9e5c6c04780e5e0b41b9-p_e.jpg,316 Arbor Ave,Sonoma,95476,CA,USA,38.30372,-122.485,Small Projects,1,4,6,9,7,0,1,7,5,-,-,-,-,-,-,-,-,-,-,-,-,-
https://www.zillow.com/homedetails/563-Gregory-Cir-Sonoma-CA-95476/15771348_zpid/,,Single Family,986,720000,########,1717,sqft,419.34,4948.42,sqft,2,2,https://photos.zillowstatic.com/fp/5d18a7b237b0737f0420af3c82cfd970-p_e.jpg,563 Gregory Cir,Sonoma,95476,CA,USA,38.29247,-122.477,Small Projects,2,10,5,7,6,1,7,2,4,-,-,-,-,-,-,-,-,-,-,-,-,-
https://www.zillow.com/homedetails/497-E-Walnut-St-Sonoma-CA-95476/15770045_zpid/,,Single Family,987,550000,########,1124,sqft,489.32,6500,sqft,3,2,,497 E Walnut St,Sonoma,95476,CA,USA,38.28975,-122.448,Small Projects,7,4,5,8,7,0,8,1,3,-,-,-,-,-,-,-,-,-,-,-,-,-
https://www.zillow.com/homedetails/1286-Calle-Del-Arroyo-Sonoma-CA-95476/15801684_zpid/,,Single Family,987,860000,########,1620,sqft,530.86,0.27,acres,3,2,,1286 Calle Del Arroyo,Sonoma,95476,CA,USA,38.31723,-122.473,Small Projects,3,6,1,3,6,0,4,5,1,-,-,-,-,-,-,-,-,-,-,-,-,-
https://www.zillow.com/homedetails/419-Bernice-Ln-Sonoma-CA-95476/15828881_zpid/,,Condominium,990,460000,########,989,sqft,465.12,989,sqft,2,2,https://photos.zillowstatic.com/fp/3f7ded2144eb1c0ce57e120f8ff16bb8-p_e.jpg,419 Bernice Ln,Sonoma,95476,CA,USA,38.29475,-122.471,Big Project,5,1,1,2,2,0,7,9,6,-,-,-,-,-,-,-,-,-,-,-,-,-
https://www.zillow.com/homedetails/891-Princeton-Dr-Sonoma-CA-95476/15798431_zpid/,,Single Family,992,700000,########,2100,sqft,333.33,,sqft,3,3,https://photos.zillowstatic.com/fp/cc3130dd9ab0e57729a7abed9ff1cd3a-p_e.jpg,891 Princeton Dr,Sonoma,95476,CA,USA,38.31054,-122.495,Small Projects,3,10,9,3,3,0,1,2,10,-,-,-,-,-,-,-,-,-,-,-,-,-
https://www.zillow.com/homedetails/1340-Lubeck-St-Sonoma-CA-95476/15829923_zpid/,,Single Family,994,750000,########,1384,sqft,541.91,3920,sqft,2,3,https://photos.zillowstatic.com/fp/2cb85fd71d6b430c12fb51d1b444aaba-p_e.jpg,1340 Lubeck St,Sonoma,95476,CA,USA,38.27727,-122.464,Small Projects,1,6,4,3,8,1,2,2,10,-,-,-,-,-,-,-,-,-,-,-,-,-
https://www.zillow.com/homedetails/535-El-Dorado-Dr-Sonoma-CA-95476/15831733_zpid/,,Single Family,994,740000,########,1216,sqft,608.55,7000.09,sqft,3,2,https://photos.zillowstatic.com/fp/9a67e1c523ec7d16493330b3d3e7fbc7-p_e.jpg,535 El Dorado Dr,Sonoma,95476,CA,USA,38.31307,-122.491,Turn Key,6,10,8,9,9,0,2,6,7,-,-,-,-,-,-,-,-,-,-,-,-,-
https://www.zillow.com/homedetails/288-Avenida-Barbera-Sonoma-CA-95476/15837802_zpid/,,Single Family,994,725000,########,1314,sqft,551.75,4948.42,sqft,2,2,https://photos.zillowstatic.com/fp/4b729032f14bca1aef9733fed5ac2939-p_e.jpg,288 Avenida Barbera,Sonoma,95476,CA,USA,38.26296,-122.489,Small Projects,5,5,1,6,8,1,1,10,7,-,-,-,-,-,-,-,-,-,-,-,-,-
https://www.zillow.com/homedetails/304-1st-St-E-Sonoma-CA-95476/51603943_zpid/,,Single Family,994,1000000,########,740,sqft,1351.35,2613,sqft,1,1,,304 1st St E,Sonoma,95476,CA,USA,38.29533,-122.456,Small Projects,8,5,5,3,8,1,7,7,4,-,-,-,-,-,-,-,-,-,-,-,-,-
https://www.zillow.com/homedetails/17366-Buena-Vista-Ave-Sonoma-CA-95476/15800574_zpid/,,Single Family,997,945000,########,1984,sqft,476.31,7405,sqft,3,2,https://photos.zillowstatic.com/fp/722379bd0e094f4e221f5342911cb9a9-p_e.jpg,17366 Buena Vista Ave,Sonoma,95476,CA,USA,38.32082,-122.481,Small Projects,1,6,5,3,2,1,5,1,2,-,-,-,-,-,-,-,-,-,-,-,-,-
